Lookup Key,Duty % only,PAL % only,SSCL % only,Cess % only,Surcharge % only,Dual % and unit,Total Per unit charge,VAT %,,,
0602.40.10,0,0,0.025,0,0,,0,0,,,
0602.40.90,0,0,0.025,0,0,,0,0,,,
0602.90.11,0,0,0.025,0,0,,0,0.18,,,
0602.90.19,0,0,0.025,0,0,,0,0.18,,,
0602.90.21,0,0,0.025,0,0,,0,0.18,,,
0602.90.29,0,0,0.025,0,0,,0,0.18,,,
0602.90.91,0,0,0.025,0,0,,0,0,,,
0602.90.99,0,0.16,0.025,0,0,,0,0,,,
0603.11,0.2,0.1,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0603.12,0.2,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0603.13,0.2,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0603.14,0.2,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0603.15,0.2,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0603.19.10,0.2,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0603.19.90,0.2,0.1,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0603.90,0.2,0.1,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0604.20,0.2,0,0.025,0.2,0,20% or Rs.180/= per kg,0,0.18,,,
0604.90,0.2,0,0.025,0.2,0,20% or Rs.180/= per kg,0,0.18,,,
0701.10,0,0.16,0.025,0,0,,0,0,,,
0701.90,0,0,0.025,0,0,,20,0.18,,,
0702.00,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0703.10.10,0,0,0.025,0,0,,30,0.18,,,
0703.10.20,0,0,0.025,0.1,0,20% or Rs.30/= per kg | 10% or Rs.20/= per kg,0,0.18,,,
0703.10.30,0,0,0.025,0,0,,15,0.18,,,
0703.10.90,0,0.1,0.025,0,0,,30,0.18,,,
0703.20,0.295,0,0.025,0,0,,0,0.18,,,
0703.90,0.2,0,0.025,0.4,0,40% or Rs.140/= per kg,0,0.18,,,
0704.10,0,0,0,0,0,,0,0,,,
0704.10.10,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0704.10.20,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0704.20,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0704.90,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0705.11,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0705.19,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0705.21,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0705.29,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0706.10,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0706.90,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0707.00.10,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0707.00.20,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0708.10.00,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0708.20.00,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0708.90.00,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.20.00,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.30.00,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.40.00,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.51.00,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.52,0.3,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.53,0.3,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.54,0.3,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.55,0.3,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.56,0.3,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.59,0.3,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.60,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.70,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.91,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.92,0.2,0.16,0.025,0.64,0,40% or Rs.180/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0709.93,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.99.11,0,0,0.025,0,0,,0,0.18,,,
0709.99.12,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0709.99.20,0.2,0,0.025,0.4,0,40% or Rs.180/= per kg,0,0.18,,,
0710.10,0,0,0,0,0,,0,0,,,
0710.10.10,0,0,0.025,0.25,0,25% or Rs.180/= per kg,60,0.18,,,
0710.10.20,0,0,0.025,0.25,0,25% or Rs.180/= per kg,60,0.18,,,
0710.21.10,0.2,0.1,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.21.20,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.22.10,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.22.20,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.29.10,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.29.20,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.30.10,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.30.20,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.40.10,0.2,0.1,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.40.20,0.2,0.1,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.80.10,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.80.20,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.90.10,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0710.90.20,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0711.20,0.25,0.1,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0711.40.10,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0711.40.90,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0711.51,0.3,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0711.59,0.3,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0711.90.10,0,0,0.025,0.4,0,20% or Rs.150 /= per Kg | 40% or Rs.270/= per kg,0,0.18,,,
0711.90.20,0,0,0.025,0.25,0,25% or Rs.180/= per kg,50,0.18,,,
0711.90.30,0.2,0,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0711.90.90,0.2,0.1,0.025,0.4,0,40% or Rs.270/= per kg,0,0.18,,,
0712.20.00,0,0.05,0.025,0,0,,210,0.18,,,
0712.31,0.3,0.1,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0712.32,0.3,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0712.33,0.3,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0712.34,0.3,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0712.39,0.3,0,0.025,0.4,0,40% or Rs.360/= per kg,0,0.18,,,
0712.90.10,0,0.05,0.025,0.4,0,20% or Rs 150/= per Kg | 40% or Rs.270/= per kg,0,0.18,,,
0712.90.21,0.2,0,0,0,0,,450,0.18,,,
0712.90.22,0.2,0,0,0,0,,450,0.18,,,
0712.90.90,0.2,0.1,0.025,0,0,,450,0.18,,,
0713.10.10,0.2,0,0.025,0.1,0,,0,0.18,,,
0713.10.20,0.2,0,0.025,0.1,0,,0,0.18,,,
0713.20.10,0.2,0,0.025,0,0,,0,0.18,,,
0713.20.20,0.2,0,0.025,0,0,,0,0.18,,,
0713.31.11,0,0,0.025,0,0,,0,0.18,,,
0713.31.19,0,0,0.025,0,0,,70,0.18,,,
0713.31.21,0,0,0.025,0,0,,0,0.18,,,
0713.31.22,0.2,0,0.025,0,0,,0,0.18,,,
0713.31.29,0.2,0,0.025,0,0,,0,0.18,,,
0713.31.90,0.2,0,0.025,0.1,0,,0,0.18,,,
0713.32.10,0,0,0.025,0,0,,0,0.18,,,
0713.32.90,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0713.33.10,0,0,0.025,0,0,,0,0,,,
0713.33.90,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0713.34.10,0,0,0.025,0,0,,0,0.18,,,
0713.34.90,0.2,0,0.025,0.1,0,,0,0.18,,,
0713.35.10,0,0,0.025,0,0,,0,0.18,,,
0713.35.90,0,0,0.025,0,0,,70,0.18,,,
0713.39.10,0,0,0.025,0,0,,0,0.18,,,
0713.39.90,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0713.40.11,0,0,0.025,0,0,,0,0.18,,,
0713.40.12,0,0,0.025,0,0,,0,0.18,,,
0713.40.21,0,0,0.025,0,0,,0,0.18,,,
0713.40.22,0,0,0.025,0,0,,0,0.18,,,
0713.40.90,0.424,0,0.025,0.1,0,,0,0.18,,,
0713.50,0.2,0,0.025,0.1,0,,0,0.18,,,
0713.60.10,0,0.16,0.025,0,0,,45,0.18,,,
0713.60.90,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0713.90,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0714.10,0.2,0,0.025,0.25,0,25% or Rs.180/= per kg,0,0.18,,,
0714.20,0.2,0,0.025,0.25,0,25% or Rs.180/= per kg,0,0.18,,,
0714.30,0.2,0,0.025,0.25,0,25% or Rs.180/= per kg,0,0.18,,,
0714.40,0.2,0,0.025,0.25,0,25% or Rs.180/= per kg,0,0.18,,,
0714.50,0.2,0,0.025,0.25,0,25% or Rs.180/= per kg,0,0.18,,,
0714.90,0.2,0,0.025,0.25,0,25% or Rs.180/= per kg,0,0.18,,,
0801.11.10,0.2,0,0.025,0.2,0,20% or Rs.165/= per kg,0,0.18,,,
0801.11.90,0.2,0,0.025,0.2,0,20% or Rs.165/= per kg,0,0.18,,,
0801.12,0.2,0,0.025,0.2,0,20% or Rs.165/= per kg,0,0.18,,,
0801.19.20,0.4,0,0.025,0.44,0,20% or Rs.165/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0801.19.30,0.2,0,0.025,0.44,0,20% or Rs.165/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0801.19.90,0.2,0,0.025,0.44,0,20% or Rs.165/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0801.21.10,0.4,0,0.025,0.64,0,40% or Rs.330/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0801.21.90,0.4,0,0.025,0.64,0,40% or Rs.330/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0801.22,0.4,0,0.025,0.64,0,40% or Rs.330/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0801.31.10,0.2,0,0.025,0.1,0,,0,0.18,,,
0801.31.90,0.2,0,0.025,0.1,0,,0,0.18,,,
0801.32,0.2,0,0.025,0.25,0,25% or Rs.180/= per kg,0,0.18,,,
0802.11.10,0.45,0.16,0.025,0.1,0,,0,0.18,,,
0802.11.90,0.45,0.16,0.025,0.49,0,25% or Rs.180/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0802.12,0.45,0.16,0.025,0.49,0,25% or Rs.180/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0802.21.10,0.45,0,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.21.90,0.45,0,0.025,0.49,0,25% or Rs.180/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0802.22,0.4,0,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.31.10,0.45,0,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.31.90,0.45,0,0.025,0.49,0,25% or Rs.180/= per kg | 24% or Rs.88/= per kg,0,0.18,,,
0802.32,0.4,0,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.41,0.45,0,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.42,0.45,0,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.51,0.45,0.16,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.52,0.45,0.16,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.61,0.45,0,0.025,0.1,0,,0,0.18,,,
0802.62,0.45,0.16,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.70,0.4,0,0.025,0.34,0,24% or Rs.88/= per kg,0,0.18,,,
0802.80.10,0.2,0,0.025,0.4,0,40% or Rs.320/= per kg,0,0.18,,,
0802.80.90,0.2,0,0.025,0.4,0,40% or Rs.320/= per kg,0,0.18,,,
0802.90.00,0,0,0,0,0,,0,0,,,
0802.91.10,0.2,0,0.025,0.1,0,,0,0.18,,,
0802.91.90,0.2,0,0.025,0.1,0,,0,0.18,,,
0802.92,0.2,0,0.025,0.1,0,,0,0.18,,,
0802.99,0,0,0.025,0,0,,0,0,,,
0802.99.10,0.2,0,0.025,0.1,0,,0,0.18,,,
0802.99.90,0.2,0,0.025,0.1,0,,0,0.18,,,
0803.10,0,0,0,0,0,,0,0,,,
0803.10.10,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0803.10.90,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0803.90,0,0,0,0,0,,0,0,,,
0803.90.10,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0803.90.90,0.2,0,0.025,0.25,0,25% or Rs.200/= per kg,0,0.18,,,
0804.10.10,0,0,0.025,0,0,5% or Rs.20/= per kg | 4.5% or Rs.20/= per kg | 20% or Rs.120/= per kg,0,0.18,,,
0804.10.20,0,0,0.025,0,0,5% or Rs.20/= per kg | 4.5% or Rs.20/= per kg | 20% or Rs.160/= per kg,0,0.18,,,
0804.20.10,0.525,0,0.025,0.64,0,40% or Rs.340/= per kg | 24% or Rs.96/= per kg,0,0.18,,,
0804.20.20,0.525,0.16,0.025,0.64,0,40% or Rs.340/= per kg | 24% or Rs.96/= per kg,0,0.18,,,
0804.30.10,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0804.30.20,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0804.40.10,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0804.40.20,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0804.50.10,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0804.50.20,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0804.50.30,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0804.50.40,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0804.50.50,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0804.50.60,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0805.10.10,0.47,0,0.025,0.1,0,,0,0.18,,,
0805.10.20,0.47,0,0.025,0.3,0,30% or Rs.340/= per kg,0,0.18,,,
0805.21.10,0.2,0.16,0.025,0,0,17% or Rs. 142/- per kg | 5% or Rs.50/- per kg | 5% or Rs.50/- per kg | 20% or Rs. 200/- per kg,44,0.18,,,
0805.21.20,0,0,0.025,0.4,0,17% or Rs. 142/- per kg | 5% or Rs.30/- per kg | 5% or Rs.30/- per kg | 20% or Rs.120/- per kg | 40% or Rs.340/= per kg,0,0.18,,,
0805.22.10,0.67,0,0.025,0,0,,44,0.18,,,
0805.22.20,0.47,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0805.29.10,0.3,0,0.025,0,0,17% or Rs. 51 per Kg | 20% or Rs. 60 per Kg,44,0.18,,,
0805.29.20,0.47,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0805.40.10,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0805.40.20,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0805.50.10,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0805.50.20,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0805.90.10,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0805.90.20,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0806.10,0.545,0.1,0.025,0.1,0,,0,0.18,,,
0806.20,0,0,0.025,0.1,0,20% or Rs.110/= per kg | 10% or Rs.55/= per kg,0,0.18,,,
0807.11,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0807.19,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0807.20,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0808.10,0.595,0,0.025,0.1,0,,0,0.18,,,
0808.30,0,0,0.025,0.1,0,5% or Rs.30/= per kg | 5% or Rs.30/= per kg | 20% or Rs.110/= per kg | 10% or Rs.55/= per kg,0,0.18,,,
0808.40,0,0,0.025,0.1,0,5% or Rs.30/= per kg | 5% or Rs.30/= per kg | 20% or Rs.110/= per kg | 10% or Rs.55/= per kg,0,0.18,,,
0809.10,0.25,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0809.21,0.25,0,0.025,0.64,0,40% or Rs.340/= per kg | 24% or Rs.96/= per kg,0,0.18,,,
0809.29,0.25,0,0.025,0.64,0,40% or Rs.340/= per kg | 24% or Rs.96/= per kg,0,0.18,,,
0809.30,0.25,0,0.025,0.64,0,40% or Rs.340/= per kg | 24% or Rs.96/= per kg,0,0.18,,,
0809.40,0,0,0.025,0.1,0,20% or Rs.110/= per kg | 10% or Rs.55/= per kg,0,0.18,,,
0810.10,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0810.20,0.2,0,0.025,0.34,0,24% or Rs.96/= per kg,0,0.18,,,
0810.30,0.2,0,0.025,0.34,0,24% or Rs.96/= per kg,0,0.18,,,
0810.40,0.325,0,0.025,0.34,0,24% or Rs.96/= per kg,0,0.18,,,
0810.50,0,0,0.025,0,0,5% or Rs.30/= per kg | 5% or Rs.30/= per kg | 20% or Rs.110/= per kg | 10% or Rs.55/= per kg,0,0.18,,,
0810.60,0.2,0,0.025,0.4,0,40% or Rs.340/= per kg,0,0.18,,,
0810.70,0.2,0,0.025,0.34,0,24% or Rs.96/= per kg,0,0.18,,,
0810.90.10,0.2,0,0.025,0.64,0,40% or Rs.240/= per kg | 24% or Rs.96/= per kg,0,0.18,,,
0810.90.90,0.2,0.16,0.025,0.1,0,10% or Rs.55/= per kg,0,0.18,,,
0811.10,0.2,0.1,0.025,0.4,0,40% or Rs.240/= per kg,0,0.18,,,
0811.20,0.2,0.1,0.025,0.4,0,40% or Rs.240/= per kg,0,0.18,,,
0811.90,0.2,0,0.025,0.4,0,40% or Rs.230/= per kg,0,0.18,,,
0812.10,0.25,0,0.025,0.05,0,,0,0.18,,,
0812.90,0.48,0,0.025,0.44,0,20% or Rs.120/= per kg | 24% or Rs.96/= per kg,0,0.18,,,
0813.10,0.25,0.16,0.025,0.34,0,24% or Rs.96/= per kg,0,0.18,,,
0813.20,0.25,0.16,0.025,0.34,0,24% or Rs.96/= per kg,0,0.18,,,
0813.30,0.3,0.16,0.025,0.34,0,24% or Rs.96/= per kg,0,0.18,,,
0813.40.10,0.2,0,0.025,0.25,0,25% or Rs.275/= per kg,0,0.18,,,
0813.40.90,0.2,0.1,0.025,0.4,0,40% or Rs.260/= per kg,0,0.18,,,
0813.50,0.2,0.1,0.025,0.4,0,40% or Rs.210/= per kg,0,0.18,,,
0814.00,0.2,0.1,0.025,0.2,0,20% or Rs.125/= per kg,0,0.18,,,
0901.11.10,0.2,0,0.025,0.13,0,,0,0.18,,,
0901.11.90,0.2,0,0.025,0.13,0,,0,0.18,,,
0901.12.10,0.2,0,0.025,0.13,0,,0,0.18,,,
0901.12.90,0.2,0,0.025,0.13,0,,0,0.18,,,
0901.21,0.2,0.1,0.025,0.25,0,,0,0.18,,,
0901.22,0.2,0.1,0.025,0.25,0,,0,0.18,,,
0901.90,0.2,0.1,0.025,0.25,0,,0,0.18,,,
0902.10.11,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.12,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.13,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.19,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0902.10.21,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.22,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.23,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.29,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.31,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.32,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.33,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.10.39,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20,0,0,0,0,0,,0,0,,,
0902.20.11,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.12,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.13,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.19,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.21,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.22,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.23,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.29,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.91,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.92,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.93,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.20.99,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0902.30,0,0,0,0,0,,0,0,,,
0902.30.11,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0902.30.12,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.30.13,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.30.19,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0902.30.21,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.30.22,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.30.23,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.30.29,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.30.31,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.30.32,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.30.33,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.30.39,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.11,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.12,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.13,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.19,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.21,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.22,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.23,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.29,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.91,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.92,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.93,0.2,0,0.025,0.1,0,,0,0.18,,,
0902.40.99,0.2,0.1,0.025,0.1,0,,0,0.18,,,
0903.00,0.325,0,0.025,0.1,0,,0,0.18,,,
0904.11,0,0,0,0,0,,0,0,,,
0904.11.11,0.2,0,0.025,0.25,0,,0,0.18,,,
0904.11.19,0.2,0,0.025,0.25,0,,0,0.18,,,
0904.11.20,0.2,0,0.025,0.25,0,,0,0.18,,,
0904.11.30,0.2,0,0.025,0.25,0,,0,0.18,,,
0904.11.91,0.2,0.1,0.025,0.25,0,,0,0.18,,,
0904.11.99,0.2,0.1,0.025,0.25,0,,0,0.18,,,
0904.12.11,0.2,0,0.025,0.25,0,,0,0.18,,,
0904.12.19,0.2,0,0.025,0.25,0,,0,0.18,,,
0904.12.21,0.2,0,0.025,0.25,0,,0,0.18,,,
0904.12.29,0.2,0,0.025,0.25,0,,0,0.18,,,
0904.21.10,0,0,0.025,0,0,,100,0.18,,,
0904.21.90,0.2,0.1,0.025,0.25,0,,0,0.18,,,
0904.22.10,0,0,0.025,0,0,,100,0.18,,,
0904.22.90,0,0,0.025,0,0,,100,0.18,,,
0905.10,0,0,0,0,0,,0,0,,,
0905.10.10,0.2,0,0.025,0.25,0,,0,0.18,,,
0905.10.90,0.2,0.1,0.025,0.25,0,,0,0.18,,,
0905.20,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11,0,0,0,0,0,,0,0,,,
0906.11.11,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.12,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.13,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.14,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.15,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.19,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.91,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.92,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.93,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.94,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.95,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.11.99,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.19.00,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.20.10,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.20.20,0.2,0,0.025,0.25,0,,0,0.18,,,
0906.20.90,0.2,0,0.025,0.25,0,,0,0.18,,,
0907.10,0,0,0,0,0,,0,0,,,
0907.10.11,0.2,0,0.025,0.25,0,,0,0.18,,,
0907.10.12,0.2,0,0.025,0.25,0,,0,0.18,,,
0907.10.13,0.2,0,0.025,0.25,0,,0,0.18,,,
0907.10.91,0.2,0,0.025,0.25,0,,0,0.18,,,
0907.10.92,0.2,0,0.025,0.25,0,,0,0.18,,,
0907.10.93,0.2,0,0.025,0.25,0,,0,0.18,,,
0907.20,0.2,0,0.025,0.25,0,,0,0.18,,,
0908.11,0,0,0,0,0,,0,0,,,
0908.11.11,0.2,0,0.025,0.25,0,,0,0.18,,,
0908.11.19,0.2,0,0.025,0.25,0,,0,0.18,,,
0908.11.91,0.2,0,0.025,0.25,0,,0,0.18,,,
0908.11.99,0.2,0,0.025,0.25,0,,0,0.18,,,
0908.12.10,0.2,0,0.025,0.25,0,,0,0.18,,,
0908.12.90,0.2,0,0.025,0.25,0,,0,0.18,,,
0908.21,0.2,0,0.025,0.25,0,,0,0.18,,,
0908.22,0.2,0,0.025,0.25,0,,0,0.18,,,
